date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,35.770833333333336,22.854166666666668,284.125,25.3625,39.625,38.833333333333336,0.32166666666666666,3.2916666666666665,1.6875,79.41666666666667,59.375
2022-08-15,55.22083333333333,34.416666666666664,392.5416666666667,28.5,32.13333333333333,65.0,0.4166666666666667,4.333333333333333,1.9770833333333335,83.125,60.25
2022-08-16,42.979166666666664,25.870833333333334,337.0,24.8875,25.383333333333336,61.125,0.5754166666666667,3.9166666666666665,2.0166666666666666,96.58333333333333,67.20833333333333
2022-08-17,48.17916666666667,30.108333333333334,280.625,22.954166666666666,27.71666666666667,86.75,0.6104166666666667,2.9166666666666665,2.129166666666667,78.625,59.041666666666664
2022-08-18,59.237500000000004,37.30416666666667,338.75,29.1875,35.449999999999996,74.58333333333333,0.595,6.458333333333333,1.8770833333333332,96.45833333333333,67.04166666666667
2022-08-19,45.175000000000004,29.166666666666668,354.6666666666667,28.275000000000002,34.0625,50.416666666666664,0.43083333333333335,5.25,2.033333333333333,94.25,66.25
2022-08-20,47.425000000000004,30.53333333333333,367.2916666666667,33.4625,28.325,42.041666666666664,0.39041666666666663,5.208333333333333,1.83125,87.58333333333333,63.75
2022-08-21,43.57083333333333,28.05,290.5416666666667,25.2625,27.129166666666666,55.708333333333336,0.35000000000000003,4.291666666666667,2.1770833333333335,86.875,63.458333333333336
2022-08-22,41.77916666666667,27.787499999999998,254.41666666666666,23.1125,24.433333333333334,54.166666666666664,0.3833333333333333,2.2083333333333335,2.3916666666666666,85.875,63.125
2022-08-23,39.675000000000004,26.175,285.0416666666667,26.5625,31.645833333333332,56.625,0.45333333333333337,2.375,2.035416666666667,79.0,59.333333333333336
2022-08-24,31.425,20.554166666666667,251.66666666666666,24.991666666666664,27.375,49.0,0.45249999999999996,3.6666666666666665,2.225,76.66666666666667,56.0
2022-08-25,42.5,27.954166666666666,305.0833333333333,29.025000000000002,38.829166666666666,76.25,0.48,3.8333333333333335,2.433333333333333,75.95833333333333,53.958333333333336
2022-08-26,32.65833333333333,21.566666666666666,221.70833333333334,17.620833333333334,27.695833333333336,70.58333333333333,0.4479166666666667,1.6666666666666667,2.3312500000000003,77.5,57.208333333333336
2022-08-27,39.94166666666667,27.420833333333334,277.0833333333333,21.462500000000002,34.949999999999996,87.125,0.47625,0.7916666666666666,2.2895833333333333,77.20833333333333,55.291666666666664
2022-08-28,34.62916666666667,23.55,269.7916666666667,21.566666666666666,27.558333333333334,73.125,0.5287499999999999,0.8333333333333334,2.2708333333333335,77.54166666666667,57.083333333333336
2022-08-29,44.75,30.258333333333336,341.25,24.616666666666664,32.516666666666666,86.70833333333333,0.7766666666666667,1.6666666666666667,1.9583333333333333,83.20833333333333,61.708333333333336
2022-08-30,28.6375,18.325,256.125,16.599999999999998,17.716666666666665,64.95833333333333,0.35874999999999996,0.4583333333333333,2.1583333333333337,81.91666666666667,59.041666666666664
2022-08-31,19.495833333333334,12.487499999999999,229.79166666666666,12.424999999999999,17.95,36.416666666666664,0.18666666666666668,0.0,1.9437499999999999,55.166666666666664,28.75
2022-09-01,17.479166666666668,11.608333333333334,259.875,14.695833333333333,22.891666666666666,26.083333333333332,0.13291666666666666,0.0,1.6520833333333333,50.291666666666664,24.583333333333332
2022-09-02,23.079166666666666,14.654166666666667,244.45833333333334,14.791666666666666,23.175,44.291666666666664,0.17041666666666666,0.0,2.1791666666666667,51.333333333333336,25.833333333333332
2022-09-03,41.925000000000004,26.8,253.5,19.858333333333334,33.516666666666666,78.70833333333333,0.31375000000000003,0.0,2.4458333333333333,65.0,44.041666666666664
2022-09-04,45.62916666666666,30.266666666666666,303.2083333333333,22.933333333333334,33.88333333333333,92.41666666666667,0.4379166666666667,0.0,2.1729166666666666,92.45833333333333,64.70833333333333
2022-09-05,34.85,22.537499999999998,262.5416666666667,19.620833333333334,32.3125,90.79166666666667,0.2916666666666667,0.0,2.404166666666667,80.79166666666667,58.958333333333336
2022-09-06,43.75,29.058333333333334,321.25,24.883333333333336,38.3375,83.41666666666667,0.375,0.0,2.345833333333333,80.29166666666667,59.916666666666664
2022-09-07,46.92083333333333,32.479166666666664,413.5,39.06666666666667,51.69583333333333,60.666666666666664,0.35833333333333334,0.0,1.3041666666666667,87.33333333333333,63.583333333333336
2022-09-08,32.21666666666667,22.433333333333334,374.625,35.46666666666667,36.02916666666667,35.791666666666664,0.21166666666666667,0.0,1.6645833333333335,84.20833333333333,61.416666666666664
2022-09-09,35.270833333333336,24.304166666666664,350.9583333333333,34.43333333333333,34.641666666666666,50.5,0.24458333333333335,0.0,1.9145833333333335,73.91666666666667,52.875
2022-09-10,34.15416666666667,23.233333333333334,347.0,33.775,26.358333333333334,44.166666666666664,0.18625,0.0,1.59375,76.125,56.75
2022-09-11,29.695833333333336,19.5125,290.5,26.125,23.59583333333333,46.041666666666664,0.23583333333333334,0.7083333333333334,1.6229166666666668,67.45833333333333,41.75
2022-09-12,37.483333333333334,24.09583333333333,301.8333333333333,28.71666666666667,25.90833333333333,55.0,0.25625000000000003,1.0,2.004166666666667,72.33333333333333,50.125
2022-09-13,37.300000000000004,23.325,248.25,23.254166666666666,25.858333333333334,71.0,0.26333333333333336,1.875,2.3895833333333334,75.5,56.0
2022-09-14,43.3375,27.358333333333334,267.3333333333333,22.52916666666667,29.366666666666664,77.41666666666667,0.3879166666666667,1.9166666666666667,2.1166666666666667,77.95833333333333,58.666666666666664
2022-09-15,51.95416666666667,33.65833333333333,389.625,30.545833333333334,38.99583333333333,72.33333333333333,0.38833333333333336,2.0416666666666665,1.7270833333333335,87.125,63.5
2022-09-16,60.291666666666664,39.24583333333333,343.25,28.808333333333334,45.73333333333333,92.25,0.4091666666666667,1.4583333333333333,2.1333333333333333,107.45833333333333,70.75
2022-09-17,61.05416666666667,40.05833333333333,323.4583333333333,26.325,48.76666666666667,87.54166666666667,0.3729166666666666,1.0,2.1104166666666666,107.25,70.75
2022-09-18,50.88333333333333,33.854166666666664,324.875,28.004166666666666,48.62916666666666,74.58333333333333,0.29333333333333333,0.8333333333333334,2.154166666666667,106.79166666666667,70.45833333333333
2022-09-19,48.76666666666667,32.1,397.5,27.733333333333334,35.137499999999996,50.958333333333336,0.28583333333333333,2.2916666666666665,1.8541666666666667,95.08333333333333,66.58333333333333
2022-09-20,43.38333333333333,27.416666666666668,378.0,25.2375,28.3875,63.791666666666664,0.2808333333333333,5.125,2.19375,85.04166666666667,62.791666666666664
2022-09-21,45.875,28.84583333333333,422.875,36.333333333333336,29.620833333333334,63.666666666666664,0.29875,4.0,2.254166666666667,90.04166666666667,64.70833333333333
2022-09-22,47.6,29.787499999999998,342.7916666666667,25.724999999999998,29.833333333333332,87.79166666666667,0.36083333333333334,3.2083333333333335,2.1041666666666665,81.75,61.416666666666664
2022-09-23,44.9625,28.650000000000002,363.2916666666667,32.233333333333334,28.8625,83.875,0.2870833333333333,1.875,2.245833333333333,89.25,64.25
2022-09-24,34.829166666666666,21.691666666666666,256.4166666666667,21.958333333333332,20.708333333333332,70.45833333333333,0.2508333333333333,2.0833333333333335,2.2979166666666666,81.20833333333333,60.291666666666664
2022-09-25,38.5375,24.59166666666667,295.6666666666667,23.283333333333335,27.195833333333336,88.45833333333333,0.29041666666666666,1.1666666666666667,2.1395833333333334,70.95833333333333,48.833333333333336
2022-09-26,40.35,26.625,307.7083333333333,32.17916666666667,42.204166666666666,81.125,0.3779166666666667,0.6666666666666666,1.8062500000000001,80.625,61.25
2022-09-27,35.59583333333333,23.295833333333334,244.41666666666666,22.22083333333333,29.241666666666664,92.16666666666667,0.39666666666666667,0.6666666666666666,2.0833333333333335,76.91666666666667,55.25
2022-09-28,45.17083333333333,30.287499999999998,336.1666666666667,30.27916666666667,36.97083333333333,104.0,0.64,0.0,1.46875,82.875,61.416666666666664
2022-09-29,44.887499999999996,30.662499999999998,367.0416666666667,28.916666666666668,30.525000000000002,88.95833333333333,0.6408333333333334,0.041666666666666664,1.6520833333333333,89.625,64.41666666666667
2022-09-30,37.30416666666667,25.766666666666666,396.4583333333333,46.92916666666667,38.895833333333336,43.208333333333336,0.54,0.0,0.6625,84.79166666666667,62.666666666666664
2022-10-01,28.270833333333332,19.7375,363.5,40.050000000000004,31.21666666666667,38.666666666666664,0.6091666666666666,0.041666666666666664,0.6458333333333334,70.875,47.208333333333336
2022-10-02,35.916666666666664,24.933333333333334,408.7916666666667,44.99166666666667,32.112500000000004,50.208333333333336,0.4816666666666667,0.125,0.9,69.33333333333333,44.375
2022-10-03,54.645833333333336,37.766666666666666,581.2083333333334,52.43333333333334,36.675000000000004,50.041666666666664,0.5075,0.5833333333333334,1.2770833333333333,91.29166666666667,65.08333333333333
2022-10-04,68.56666666666666,47.15,777.4166666666666,63.94583333333333,45.78333333333333,39.458333333333336,0.64875,1.8333333333333333,1.075,119.41666666666667,74.58333333333333
2022-10-05,66.55416666666666,45.55416666666667,578.5,62.175000000000004,54.42083333333333,38.666666666666664,0.7441666666666666,2.5416666666666665,1.0145833333333332,132.29166666666666,78.75
2022-10-06,46.0875,31.8875,446.9583333333333,37.1,37.63333333333333,68.25,0.70125,0.16666666666666666,0.4708333333333334,102.70833333333333,69.0
2022-10-07,42.925000000000004,28.879166666666666,368.0416666666667,24.912499999999998,28.866666666666664,84.83333333333333,0.545,0.0,1.7770833333333333,92.54166666666667,65.58333333333333
2022-10-08,56.39166666666667,37.125,413.875,29.945833333333336,39.55,82.83333333333333,0.5633333333333334,0.375,1.25,96.04166666666667,66.91666666666667
2022-10-09,28.3625,18.825,272.125,18.099999999999998,20.804166666666667,58.416666666666664,0.21,0.0,1.6395833333333334,89.04166666666667,61.958333333333336
2022-10-10,21.666666666666668,14.120833333333332,271.0,19.220833333333335,26.375,52.708333333333336,0.15291666666666667,0.0,2.03125,54.541666666666664,30.708333333333332
2022-10-11,20.3,12.304166666666667,200.79166666666666,11.591666666666667,13.520833333333334,53.916666666666664,0.1775,0.041666666666666664,2.160416666666667,53.208333333333336,27.416666666666668
2022-10-12,33.520833333333336,20.858333333333334,298.8333333333333,19.670833333333334,25.066666666666666,69.0,0.3433333333333333,0.041666666666666664,1.7750000000000001,56.458333333333336,33.625
2022-10-13,28.59583333333333,18.370833333333334,271.5416666666667,21.833333333333332,23.854166666666668,85.41666666666667,0.32208333333333333,0.0,1.8083333333333333,69.29166666666667,45.25
2022-10-14,27.40416666666667,18.254166666666666,314.9583333333333,28.087500000000002,38.31666666666667,67.5,0.25666666666666665,0.0,1.3979166666666665,66.83333333333333,40.708333333333336
2022-10-15,23.170833333333334,14.970833333333333,291.2916666666667,21.650000000000002,28.25,67.95833333333333,0.17625000000000002,0.0,2.04375,55.916666666666664,34.416666666666664
2022-10-16,18.170833333333334,11.454166666666666,232.58333333333334,16.358333333333334,20.787499999999998,51.958333333333336,0.14166666666666666,0.0,1.9416666666666667,53.958333333333336,27.958333333333332
2022-10-17,17.620833333333334,11.354166666666666,198.45833333333334,15.512500000000001,27.083333333333332,45.0,0.13125,0.0,1.8104166666666668,44.916666666666664,21.958333333333332
2022-10-18,25.608333333333334,16.716666666666665,239.29166666666666,21.166666666666668,42.949999999999996,40.916666666666664,0.21833333333333335,0.0,1.8812499999999999,56.083333333333336,30.041666666666668
2022-10-19,28.395833333333332,18.195833333333333,279.75,16.183333333333334,26.46666666666667,96.375,0.5070833333333333,0.0,1.3458333333333332,64.125,46.416666666666664
2022-10-20,23.46666666666667,14.012500000000001,243.25,9.666666666666666,17.529166666666665,82.41666666666667,0.27958333333333335,0.0,1.3875,61.791666666666664,36.916666666666664
2022-10-21,28.770833333333332,16.879166666666666,250.875,10.154166666666667,18.879166666666666,89.04166666666667,0.3416666666666666,0.0,1.5833333333333333,50.75,37.333333333333336
2022-10-22,52.5875,31.075,355.5416666666667,12.75,15.570833333333333,132.29166666666666,0.7129166666666666,0.6666666666666666,1.2875,92.20833333333333,62.666666666666664
2022-10-23,50.38333333333333,32.40833333333333,424.875,22.854166666666668,24.05,131.33333333333334,0.4008333333333333,1.375,1.8354166666666665,100.375,66.45833333333333
2022-10-24,51.39166666666667,35.300000000000004,498.0416666666667,35.112500000000004,33.795833333333334,103.95833333333333,0.30125,2.5,1.9312500000000001,95.875,66.375
2022-10-25,71.2375,48.69166666666666,699.0416666666666,53.94166666666666,62.262499999999996,108.375,0.3858333333333333,2.5416666666666665,1.8312499999999998,117.75,73.95833333333333
2022-10-26,48.75,31.066666666666666,355.0833333333333,24.0625,20.658333333333335,122.70833333333333,0.34791666666666665,3.2083333333333335,1.9270833333333333,116.375,73.41666666666667
2022-10-27,34.62083333333333,20.4375,271.125,17.941666666666666,11.358333333333334,91.41666666666667,0.31708333333333333,0.4166666666666667,1.4708333333333332,76.95833333333333,54.833333333333336
2022-10-28,28.40416666666667,16.366666666666667,230.95833333333334,12.604166666666666,9.329166666666667,80.79166666666667,0.27375,0.0,1.4958333333333333,60.583333333333336,35.166666666666664
2022-10-29,50.074999999999996,27.566666666666666,270.6666666666667,18.008333333333333,14.570833333333333,106.20833333333333,0.49833333333333335,0.4583333333333333,1.3291666666666668,69.83333333333333,49.458333333333336
2022-10-30,72.58333333333333,41.483333333333334,292.2916666666667,14.429166666666667,13.883333333333333,130.16666666666666,0.59,1.9583333333333333,1.5562500000000001,100.29166666666667,67.70833333333333
2022-10-31,61.72083333333333,37.145833333333336,306.625,15.549999999999999,10.775,118.58333333333333,0.5545833333333333,1.1666666666666667,0.5812499999999999,116.16666666666667,73.45833333333333
2022-11-01,26.891666666666666,17.458333333333332,270.0,16.779166666666665,9.9375,70.625,0.23958333333333334,0.0,0.45208333333333334,79.25,53.708333333333336
2022-11-02,19.587500000000002,12.170833333333334,255.29166666666666,14.729166666666666,8.65,64.58333333333333,0.21083333333333334,0.0,0.86875,56.416666666666664,31.416666666666668
2022-11-03,19.75,11.854166666666666,272.0,13.262500000000001,10.733333333333334,67.625,0.1575,0.0,1.08125,47.75,27.125
2022-11-04,22.625,13.720833333333333,318.9166666666667,13.0625,11.966666666666667,52.208333333333336,0.17333333333333334,0.0,1.0354166666666667,52.625,26.541666666666668
2022-11-05,34.56666666666667,19.849999999999998,330.125,14.016666666666666,12.1875,75.29166666666667,0.28208333333333335,0.3333333333333333,1.9291666666666665,57.083333333333336,32.083333333333336
2022-11-06,57.96666666666667,32.3125,332.5,16.454166666666666,11.283333333333333,105.375,0.5233333333333333,4.25,1.5458333333333334,83.75,59.583333333333336
2022-11-07,44.85833333333333,25.616666666666664,309.9166666666667,15.458333333333334,9.466666666666667,99.29166666666667,0.39291666666666664,1.7916666666666667,1.3645833333333333,82.625,61.791666666666664
2022-11-08,39.71666666666667,22.962500000000002,282.8333333333333,14.166666666666666,8.8625,83.375,0.33125,1.0833333333333333,1.5020833333333332,78.25,59.166666666666664
2022-11-09,34.670833333333334,20.154166666666665,271.9166666666667,14.112499999999999,9.033333333333333,80.875,0.31666666666666665,1.1666666666666667,1.2270833333333333,73.375,51.875
2022-11-10,33.829166666666666,19.041666666666668,225.125,11.366666666666667,7.970833333333334,80.375,0.32458333333333333,0.4583333333333333,1.4770833333333335,60.208333333333336,35.833333333333336
2022-11-11,43.425000000000004,24.270833333333332,247.16666666666666,12.920833333333334,6.479166666666667,106.70833333333333,0.4483333333333333,0.16666666666666666,0.3104166666666667,80.04166666666667,59.958333333333336
2022-11-12,18.8125,10.970833333333333,206.875,9.945833333333333,7.7749999999999995,54.833333333333336,0.1779166666666667,0.0,0.8291666666666666,59.5,34.375
2022-11-13,16.866666666666667,10.25,264.3333333333333,12.370833333333332,9.591666666666667,63.625,0.1691666666666667,0.0,0.8895833333333333,40.125,25.5
2022-11-14,65.48333333333333,38.85,360.9583333333333,15.370833333333332,11.295833333333334,99.5,0.8091666666666667,1.9583333333333333,0.9249999999999999,70.0,49.958333333333336
2022-11-15,76.66250000000001,46.49583333333334,392.1666666666667,18.454166666666666,16.7375,110.04166666666667,0.9245833333333334,3.0833333333333335,0.9270833333333334,127.66666666666667,77.25
2022-11-16,81.3125,49.29583333333333,372.4583333333333,20.8125,19.570833333333333,115.0,0.5704166666666667,3.875,1.3979166666666665,129.29166666666666,77.83333333333333
2022-11-17,79.29166666666667,49.23333333333333,399.5833333333333,23.241666666666664,24.320833333333336,147.33333333333334,0.47833333333333333,2.875,1.5062499999999999,139.375,78.70833333333333
2022-11-18,84.53333333333333,49.604166666666664,376.8333333333333,20.183333333333334,20.779166666666665,138.33333333333334,0.5858333333333333,3.6666666666666665,1.1104166666666666,140.66666666666666,81.45833333333333
2022-11-19,70.28333333333333,40.275,344.7916666666667,16.650000000000002,16.754166666666666,137.25,0.5570833333333334,2.0,1.2708333333333333,118.54166666666667,74.29166666666667
2022-11-20,66.16250000000001,42.520833333333336,328.5833333333333,19.708333333333332,22.304166666666664,122.16666666666667,0.47541666666666665,1.4583333333333333,0.78125,117.33333333333333,73.875
2022-11-21,54.62916666666666,37.729166666666664,304.0416666666667,20.2375,21.849999999999998,102.125,0.43625,0.25,0.86875,110.04166666666667,71.625
2022-11-22,44.65,29.52916666666667,320.125,18.091666666666665,18.466666666666665,85.04166666666667,0.3875,0.0,0.9291666666666667,96.875,67.25
2022-11-23,38.63333333333333,24.974999999999998,302.625,17.729166666666668,36.93333333333333,86.75,0.35083333333333333,0.0,1.3125,76.125,54.291666666666664
2022-11-24,46.94583333333333,29.995833333333334,302.7916666666667,17.745833333333334,38.15416666666667,86.16666666666667,0.5379166666666667,0.0,1.1958333333333333,93.25,65.83333333333333
2022-11-25,29.0,18.5625,225.41666666666666,12.120833333333332,30.575000000000003,51.916666666666664,0.27,0.0,1.5875000000000001,75.79166666666667,53.875
2022-11-26,42.00833333333333,26.212500000000002,366.5416666666667,12.441666666666668,18.441666666666666,76.45833333333333,0.61875,0.0,1.2916666666666667,64.625,39.416666666666664
2022-11-27,70.70416666666667,45.387499999999996,571.0,22.995833333333334,30.0125,105.375,0.9895833333333334,0.9166666666666666,1.1583333333333334,101.16666666666667,68.54166666666667
2022-11-28,96.56666666666666,59.6875,572.75,27.166666666666668,28.870833333333334,122.83333333333333,1.0375,2.4583333333333335,1.0083333333333333,146.25,85.125
2022-11-29,70.7375,41.36666666666667,380.9583333333333,23.308333333333334,19.037499999999998,130.66666666666666,0.56125,1.0,1.34375,132.70833333333334,79.16666666666667
2022-11-30,81.00833333333334,47.65416666666667,347.2083333333333,19.654166666666665,13.120833333333332,108.91666666666667,0.88875,0.9166666666666666,0.8895833333333334,120.16666666666667,74.95833333333333
2022-12-01,47.84583333333333,28.054166666666664,339.0416666666667,14.2875,11.433333333333332,89.70833333333333,0.46416666666666667,0.0,1.2291666666666667,112.54166666666667,72.25
2022-12-02,21.420833333333334,12.866666666666667,235.41666666666666,12.704166666666666,11.237499999999999,50.708333333333336,0.11541666666666667,0.0,1.7458333333333333,66.125,42.083333333333336
2022-12-03,35.34166666666667,20.333333333333332,307.0833333333333,13.295833333333334,10.987499999999999,81.70833333333333,0.29,0.0,1.3020833333333333,53.708333333333336,35.166666666666664
2022-12-04,79.57083333333334,47.56666666666666,385.2083333333333,14.833333333333334,11.779166666666667,119.83333333333333,0.7158333333333333,0.375,1.2291666666666667,96.5,64.70833333333333
2022-12-05,108.29166666666667,64.675,445.0416666666667,17.291666666666668,16.224999999999998,129.875,1.0275,0.5416666666666666,0.9958333333333332,148.25,85.70833333333333
2022-12-06,131.10416666666666,78.58333333333333,454.625,16.616666666666667,20.666666666666668,144.95833333333334,1.04375,0.4166666666666667,1.0083333333333333,157.08333333333334,95.08333333333333
2022-12-07,138.64583333333334,82.70416666666667,462.2916666666667,14.3375,27.066666666666666,172.70833333333334,1.0733333333333333,0.0,0.54375,165.08333333333334,107.41666666666667
2022-12-08,82.08749999999999,49.487500000000004,369.125,12.379166666666668,22.27916666666667,131.16666666666666,0.63,0.4583333333333333,0.25416666666666665,155.91666666666666,94.5
2022-12-09,42.90833333333333,25.34583333333333,256.0,11.141666666666666,6.354166666666667,98.20833333333333,0.4058333333333333,0.0,0.18958333333333333,103.41666666666667,69.29166666666667
2022-12-10,31.745833333333334,18.970833333333335,361.9166666666667,15.5375,14.883333333333333,88.0,0.22166666666666668,0.0,1.0958333333333334,70.20833333333333,48.791666666666664
2022-12-11,38.104166666666664,23.666666666666668,344.25,20.383333333333333,13.854166666666666,84.16666666666667,0.4291666666666667,0.0,1.0104166666666667,71.70833333333333,49.208333333333336
2022-12-12,32.166666666666664,19.9375,275.5416666666667,15.908333333333333,9.416666666666666,69.0,0.4791666666666667,0.0,0.74375,69.33333333333333,44.666666666666664
2022-12-13,18.316666666666666,11.216666666666667,158.83333333333334,7.875,7.170833333333333,46.333333333333336,0.21583333333333332,0.0,2.254166666666667,62.25,35.416666666666664
2022-12-14,1.1083333333333334,0.7708333333333334,59.041666666666664,0.0,0.7416666666666667,26.625,0.041666666666666664,0.0,2.154166666666667,21.833333333333332,12.75
2022-12-15,1.0083333333333333,0.7208333333333333,61.958333333333336,0.0,0.30833333333333335,33.25,0.04,0.0,2.160416666666667,14.625,13.25
2022-12-16,53.012499999999996,31.075,311.375,13.704166666666666,13.133333333333333,86.25,0.4479166666666667,0.041666666666666664,1.7458333333333333,44.625,40.375
2022-12-17,70.60000000000001,40.725,359.9166666666667,18.037499999999998,18.216666666666665,107.41666666666667,0.8654166666666666,0.25,1.16875,108.16666666666667,71.04166666666667
2022-12-18,63.62916666666666,35.387499999999996,299.0,13.637500000000001,13.529166666666667,116.41666666666667,0.76625,1.0,1.2666666666666668,111.58333333333333,72.125
2022-12-19,59.0,34.770833333333336,275.4166666666667,14.316666666666668,9.429166666666667,99.125,0.56625,2.1666666666666665,1.0916666666666666,94.625,66.45833333333333
2022-12-20,68.30833333333334,41.12083333333333,341.25,15.158333333333333,10.029166666666667,101.54166666666667,0.65,1.0416666666666667,1.21875,106.91666666666667,70.625
2022-12-21,61.05833333333334,37.137499999999996,332.0,14.454166666666666,8.941666666666666,94.04166666666667,0.44208333333333333,0.375,1.2666666666666668,110.91666666666667,71.95833333333333
2022-12-22,81.23333333333333,47.699999999999996,325.9166666666667,13.695833333333333,12.858333333333334,125.5,0.5895833333333333,1.0,1.1125,113.29166666666667,72.70833333333333
2022-12-23,98.37916666666666,57.72083333333333,411.125,12.987499999999999,13.529166666666667,129.875,0.7954166666666667,1.0,1.1520833333333333,138.625,80.79166666666667
2022-12-24,81.44583333333334,49.60833333333333,332.4166666666667,7.716666666666666,14.033333333333333,103.75,0.79625,1.0416666666666667,0.8166666666666665,153.04166666666666,89.875
2022-12-25,23.070833333333336,13.200000000000001,212.70833333333334,8.020833333333334,15.641666666666666,64.91666666666667,0.15666666666666668,0.0,0.9979166666666667,80.29166666666667,49.833333333333336
2022-12-26,30.483333333333334,17.3125,226.91666666666666,11.4125,21.5125,67.625,0.18416666666666667,0.0,1.2645833333333334,56.291666666666664,30.625
2022-12-27,28.995833333333334,17.766666666666666,300.0833333333333,12.908333333333333,15.954166666666667,61.791666666666664,0.19791666666666666,0.0,1.45,63.125,36.333333333333336
2022-12-28,33.37083333333333,21.041666666666668,460.25,16.483333333333334,23.729166666666668,66.16666666666667,0.15708333333333332,0.0,1.6416666666666666,65.58333333333333,39.0
2022-12-29,44.12083333333334,28.53333333333333,595.4583333333334,34.108333333333334,46.854166666666664,66.08333333333333,0.2091666666666667,0.0,1.5395833333333335,77.75,55.875
2022-12-30,34.050000000000004,22.183333333333334,462.3333333333333,26.520833333333332,38.82083333333333,71.16666666666667,0.20916666666666664,0.0,1.5916666666666668,78.91666666666667,58.666666666666664
2022-12-31,48.458333333333336,32.1625,553.2083333333334,36.525,49.44583333333333,77.125,0.32875,0.08333333333333333,1.4791666666666667,77.625,55.916666666666664
2023-01-01,51.19583333333333,33.425000000000004,487.2083333333333,27.462500000000002,34.11666666666667,86.75,0.37375,0.7916666666666666,1.425,101.25,68.83333333333333
2023-01-02,48.791666666666664,29.620833333333334,383.25,17.770833333333332,20.650000000000002,80.125,0.4045833333333333,0.5833333333333334,1.4625000000000001,90.75,64.95833333333333
2023-01-03,62.645833333333336,37.65833333333334,377.875,16.537499999999998,18.179166666666667,91.0,0.6466666666666666,2.6666666666666665,1.1583333333333334,90.04166666666667,64.79166666666667
2023-01-04,66.82083333333334,39.27916666666667,354.625,17.720833333333335,13.5,98.125,0.5966666666666667,1.8333333333333333,1.2562499999999999,113.08333333333333,72.66666666666667
2023-01-05,82.29166666666667,49.895833333333336,358.8333333333333,16.608333333333334,9.970833333333333,108.5,0.6020833333333333,1.625,1.2625,113.29166666666667,72.66666666666667
2023-01-06,75.5625,45.68333333333334,314.0,13.262500000000001,8.695833333333333,101.04166666666667,0.5758333333333333,1.7916666666666667,1.26875,142.20833333333334,81.83333333333333
2023-01-07,85.11666666666666,52.23333333333333,418.125,15.704166666666666,11.487499999999999,114.04166666666667,0.9858333333333333,1.0,1.1145833333333333,118.79166666666667,74.45833333333333
2023-01-08,97.32083333333333,59.92916666666667,465.8333333333333,17.175,17.066666666666666,119.04166666666667,1.3545833333333333,0.7916666666666666,0.7541666666666668,153.91666666666666,90.95833333333333
2023-01-09,54.44166666666666,30.962500000000002,307.5833333333333,16.833333333333332,14.9625,110.16666666666667,0.34833333333333333,0.5833333333333334,1.6041666666666667,115.95833333333333,73.58333333333333
2023-01-10,56.979166666666664,32.895833333333336,353.9166666666667,14.745833333333332,17.4375,114.66666666666667,0.4008333333333333,1.0,1.51875,91.33333333333333,65.16666666666667
2023-01-11,62.7125,36.68333333333333,377.1666666666667,13.2125,27.816666666666666,119.5,0.36791666666666667,1.0,1.6062500000000002,101.45833333333333,68.875
